D_INTERVIEW,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41
300070334,3,2,3,3,5,2,2,4,2
300070335,5,1,5,5,5,1,2,4,3
300070336,2,1,2,-1,3,1,3,4,3
300070337,5,1,1,5,2,5,2,5,1
300070338,5,3,3,5,5,3,4,4,3
300070339,5,5,5,-1,2,1,5,3,1
300070340,3,1,4,-1,3,1,2,4,2
300070341,3,2,2,3,2,2,2,2,4
300070342,4,2,3,3,4,2,3,4,3
300070343,5,1,1,2,3,2,1,2,2
300070344,5,5,3,5,3,1,3,3,3
300070345,5,2,3,-1,5,1,3,5,3
300070346,5,1,3,5,5,1,2,3,2
300070347,1,1,5,3,5,1,5,2,3
300070348,5,1,1,-1,5,1,3,5,1
300070349,5,5,3,3,5,-2,3,5,5
300070350,3,3,3,-2,5,1,1,3,3
300070351,2,1,2,5,3,3,2,2,1
300070352,2,1,2,5,1,4,1,1,1
300070353,4,2,4,3,2,3,2,1,1
300070354,5,4,5,5,1,1,1,1,2
300070355,1,1,5,5,2,3,2,2,1
300070356,2,1,4,4,1,1,1,1,1
300070357,5,2,5,3,4,4,2,3,3
300070358,5,2,4,3,2,1,3,2,2
300070359,2,1,2,5,1,1,2,1,3
300070360,5,2,5,5,3,1,5,4,2
300070361,1,2,3,5,1,2,3,2,2
300070362,5,2,2,3,2,1,4,1,2
300070363,2,1,2,-2,2,2,3,2,2
300070364,5,2,2,-1,3,2,2,2,3
300070365,4,3,4,-1,3,2,3,1,1
300070366,3,1,4,4,1,1,2,1,2
300070367,1,2,2,2,3,2,4,2,2
300070368,4,4,2,4,2,2,4,2,2
300070369,1,2,4,4,3,2,3,2,3
300070370,4,2,2,3,3,3,3,3,3
300070371,1,2,4,4,2,1,4,1,2
300070372,4,2,4,3,3,1,3,1,1
300070373,2,1,2,4,3,1,3,1,1
300070374,1,2,2,4,2,1,4,1,4
300070375,2,2,3,4,3,1,4,2,2
300070376,3,2,1,2,4,1,1,2,1
300070377,1,2,2,4,1,1,2,1,2
300070378,2,1,3,3,1,1,4,1,2
300070379,1,2,2,4,4,1,5,2,2
300070380,2,2,4,5,4,1,4,2,1
300070381,4,1,3,5,4,2,5,2,3
300070382,2,1,4,4,4,2,2,4,3
300070383,4,2,5,4,2,4,2,2,4
300070384,2,4,2,4,4,2,4,4,3
300070385,2,2,5,4,4,3,2,3,2
300070386,4,1,4,5,4,2,4,5,1
300070387,2,1,4,5,1,1,1,1,1
300070388,3,2,5,5,2,4,4,2,2
300070389,4,1,4,5,4,3,1,1,1
300070390,3,1,5,5,4,2,2,4,2
300070391,3,2,2,-1,4,2,1,2,3
300070392,4,3,1,-1,4,2,1,3,2
300070393,3,2,1,3,4,2,1,3,1
300070394,3,1,1,-1,4,1,1,4,2
300070395,2,4,2,5,3,2,2,4,2
300070396,2,1,1,-1,2,2,1,1,1
300070397,2,2,1,-1,4,2,2,4,2
300070398,1,1,4,-1,5,5,1,1,1
300070399,4,4,4,1,3,3,2,2,4
300070400,1,1,1,4,1,1,1,1,1
300070401,2,2,2,4,2,3,2,2,4
300070402,4,2,2,3,3,2,1,2,2
300070403,3,2,1,4,4,2,3,3,2
300070404,2,1,3,5,2,2,3,2,2
300070405,5,4,5,2,5,3,3,2,2
300070406,1,1,2,-2,1,1,2,1,1
300070407,1,1,2,4,2,1,2,2,2
300070408,1,1,1,4,1,1,1,1,1
300070409,2,2,4,4,2,2,2,2,2
300070410,3,2,1,-1,3,2,2,3,3
300070411,1,1,3,3,1,4,1,1,2
300070412,2,3,2,5,3,1,1,3,1
300070413,4,3,4,5,2,4,2,3,2
300070414,2,2,4,5,3,3,2,3,3
300070415,2,2,2,5,3,3,1,2,2
300070416,4,2,2,4,4,3,3,2,3
300070417,3,3,4,5,3,2,3,4,2
300070418,1,4,2,-2,2,-2,1,-2,-2
300070419,3,3,2,5,1,1,1,1,1
300070420,4,4,5,5,3,3,2,3,2
300070421,2,1,3,5,4,3,3,4,2
300070422,2,3,2,5,2,2,1,3,2
300070423,1,1,2,3,4,2,1,2,1
300070424,4,4,3,3,4,3,4,2,2
300070425,2,1,3,5,4,4,3,3,4
300070426,4,3,4,4,3,4,4,4,2
300070427,4,2,2,5,2,2,1,2,3
300070428,2,1,2,5,3,3,2,3,2
300070429,3,4,2,4,3,4,3,3,3
300070430,5,1,1,5,4,4,1,2,5
300070431,2,2,4,3,3,2,4,2,1
300070432,4,5,5,-1,2,4,2,2,2
300070433,4,1,3,2,4,4,4,2,2
300070434,2,1,4,4,2,2,4,1,2
300070435,2,1,2,-1,1,1,1,1,1
300070436,4,1,4,5,2,3,2,1,2
300070437,3,2,5,-1,2,4,5,1,1
300070438,4,1,5,3,5,3,5,2,2
300070439,4,3,5,5,2,3,2,2,2
300070440,5,5,2,5,4,4,5,4,2
300070441,3,2,4,3,4,5,4,4,3
300070442,4,2,3,4,4,4,4,2,2
300070443,3,1,2,4,2,4,3,1,1
300070444,2,4,1,3,1,1,2,1,1
300070445,2,1,1,5,1,2,1,1,4
300070446,3,1,5,5,2,4,4,3,2
300070447,2,2,2,3,3,4,2,2,2
300070448,5,5,4,2,3,4,2,2,4
300070449,2,1,2,4,3,4,5,1,2
300070450,1,2,4,5,2,2,2,2,3
300070451,1,4,3,5,2,2,2,2,2
300070452,4,4,2,5,4,5,3,3,4
300070453,4,4,4,5,-2,3,2,2,3
300070454,2,2,4,4,3,2,4,2,2
300070455,4,2,5,5,3,4,3,2,2
300070456,4,1,3,3,2,2,1,1,2
300070457,1,3,2,5,4,5,3,1,3
300070458,3,3,3,4,4,4,4,2,4
300070459,2,2,5,2,5,5,5,3,2
300070460,1,1,4,3,4,4,4,1,2
300070461,4,1,3,3,2,2,2,2,1
300070462,4,1,4,4,3,2,2,4,2
300070463,2,2,3,4,4,4,2,3,3
300070464,2,1,4,4,4,4,2,4,4
300070465,1,1,2,2,4,2,2,3,2
300070466,1,1,2,4,4,4,4,3,2
300070467,2,1,4,4,4,4,2,3,4
300070468,1,1,3,4,4,4,2,2,2
300070469,1,1,2,4,2,2,1,2,2
300070470,2,1,4,4,2,2,2,2,3
