D_INTERVIEW,Q201,Q202,Q203,Q204,Q205,Q206,Q207,Q208
276070655,2,1,1,5,4,2,5,2
276070656,4,1,1,4,5,1,5,2
276070657,3,4,4,2,2,1,3,4
276070658,1,1,1,2,2,1,5,2
276070659,5,5,5,5,5,2,5,5
276070660,1,1,1,1,4,4,5,2
276070661,1,1,2,1,4,2,3,2
276070662,1,1,1,5,5,5,5,2
276070663,5,1,1,5,5,2,5,2
276070664,1,1,5,5,5,5,5,3
276070665,1,1,1,5,5,5,5,4
276070666,2,1,1,4,4,4,4,2
276070667,2,2,1,5,5,1,5,1
276070668,1,1,1,5,5,5,5,4
276070669,1,2,2,1,4,1,5,2
276070670,2,2,2,1,1,1,1,1
276070671,1,1,1,5,5,5,5,2
276070672,1,1,1,5,5,1,5,3
276070673,2,4,3,5,5,4,5,3
276070674,2,1,1,1,4,1,5,1
276070675,1,1,1,1,1,2,5,3
276070676,1,1,1,2,1,1,4,1
276070677,1,1,1,4,4,4,5,2
276070678,1,1,1,2,5,5,5,2
276070679,1,1,1,4,1,1,5,2
276070680,1,1,1,4,1,1,4,4
276070681,4,1,1,1,1,1,1,1
276070682,5,1,2,1,4,1,2,2
276070683,1,1,2,1,1,1,1,1
276070684,5,1,5,5,5,1,5,2
276070685,1,1,1,1,1,1,1,1
276070686,1,2,1,2,3,1,5,2
276070687,4,1,4,4,4,1,5,1
276070688,2,1,1,5,2,1,5,4
276070689,2,2,1,1,2,2,5,3
