D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
51070280,2,3,3,3,3,3,3,4,4,4,2,2,2,3,3,3,-1,3
51070281,1,1,3,3,4,3,3,4,3,3,3,2,3,2,4,-1,-1,2
51070282,4,4,4,4,-1,3,4,3,4,4,-1,4,4,-1,4,-1,4,-1
51070283,2,2,3,3,3,2,2,3,3,3,3,2,2,2,2,3,2,2
51070284,2,4,4,4,4,4,3,4,4,4,4,3,4,2,2,3,3,4
51070285,1,-1,3,3,-1,-1,2,2,4,4,2,2,4,2,2,2,2,2
51070286,4,2,4,4,-1,3,4,4,4,4,3,3,3,4,3,3,-1,-1
51070287,1,1,4,4,4,2,4,4,4,4,4,1,3,4,4,4,4,2
51070288,3,2,3,3,-1,2,3,3,4,3,3,3,3,3,2,2,3,2
51070289,3,2,3,3,-1,3,3,3,4,4,2,-1,3,-2,3,3,3,2
51070290,1,4,2,1,3,4,2,4,2,4,-1,-1,4,-1,2,3,3,3
51070291,1,1,1,2,4,1,2,1,2,2,2,1,3,2,-2,2,4,4
51070292,1,1,4,4,4,4,4,1,3,4,4,1,4,4,4,4,4,4
51070293,1,1,3,3,3,3,3,3,3,3,3,-1,3,2,2,3,-1,-1
51070294,2,2,4,4,3,2,4,2,3,3,2,2,2,3,2,-2,-2,-1
51070295,3,3,4,4,-1,3,3,4,4,4,3,3,3,4,4,4,-1,2
51070296,2,2,3,3,3,3,3,3,3,3,2,3,4,3,2,3,-1,2
51070297,2,2,4,3,4,2,4,4,4,4,4,4,4,1,-1,-1,-1,2
51070298,1,1,4,4,-1,-1,4,4,4,4,3,2,4,-1,2,-1,-1,2
51070299,4,3,4,4,-1,2,-1,-1,3,-1,2,2,-1,-1,-1,3,-1,2
51070300,1,1,4,4,-1,3,3,4,4,4,2,2,4,-1,-1,2,-1,3
51070301,3,4,4,2,4,2,2,4,4,4,4,2,4,2,2,2,2,2
51070302,1,1,2,2,3,1,3,1,4,4,3,1,4,3,1,3,4,4
51070303,1,1,3,2,3,1,1,2,3,-1,1,1,2,1,1,1,2,3
51070304,4,2,4,4,-1,4,4,2,4,4,2,2,4,2,3,2,2,2
51070305,1,1,3,3,-1,1,1,2,3,3,2,2,2,2,2,2,3,3
51070306,2,2,3,3,-1,3,3,3,4,3,2,2,2,2,2,2,1,1
51070307,4,4,3,4,4,4,4,4,4,4,4,3,3,-1,2,1,1,4
51070308,2,2,4,2,3,2,2,2,4,3,2,2,3,2,2,2,2,1
51070309,1,1,3,3,-1,2,3,1,2,2,2,2,3,3,2,3,-1,2
51070310,1,2,3,3,3,1,1,2,4,4,4,2,1,2,1,2,3,2
51070311,4,2,3,4,-1,2,3,-2,4,3,2,2,4,-2,2,-2,2,2
51070312,1,1,4,4,3,2,3,3,3,3,3,3,4,3,4,3,3,3
51070313,1,2,4,2,-1,4,4,1,4,4,4,2,1,2,1,2,-1,-2
51070314,3,4,3,4,-2,4,4,4,4,4,2,4,4,-2,4,-1,4,4
51070315,4,3,4,4,3,4,2,4,4,4,2,2,4,3,3,1,-1,-1
51070316,2,2,3,4,-1,3,3,3,3,3,3,3,3,3,3,3,2,2
