D_INTERVIEW,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129
604070403,2,2,2,2,0,0,2,2
604070404,2,0,2,-2,2,-2,2,2
604070405,2,0,2,-1,2,-1,2,2
604070406,2,2,0,2,0,0,2,2
604070407,2,0,2,2,0,0,2,2
604070408,0,0,2,0,2,0,2,2
604070409,2,2,2,2,2,-1,2,2
604070410,2,0,2,-2,2,-1,2,2
604070411,2,-1,2,2,0,0,2,2
604070412,0,2,2,0,2,2,2,2
604070413,2,0,0,0,0,0,0,0
604070414,2,0,2,0,0,0,0,0
604070415,0,0,0,0,2,0,2,2
604070416,2,0,0,0,0,2,0,0
604070417,2,0,2,0,2,0,2,2
604070418,2,0,2,0,2,2,2,2
604070419,2,2,2,2,2,2,2,2
604070420,2,0,2,2,0,0,2,2
604070421,2,0,2,2,2,2,2,2
604070422,2,0,2,2,2,2,2,2
604070423,2,0,2,2,0,0,2,2
604070424,2,0,2,2,2,0,2,2
604070425,2,0,2,2,2,0,2,2
604070426,2,2,2,0,2,2,2,2
604070427,2,0,2,2,2,0,2,2
604070428,2,2,2,2,2,2,2,0
604070429,2,0,2,2,0,0,2,2
604070430,0,0,2,2,2,0,2,2
604070431,0,1,0,1,1,0,0,0
604070432,2,0,2,2,0,0,2,2
604070433,2,0,2,2,2,0,2,-1
604070434,0,0,-2,-2,0,-2,2,2
604070435,2,2,2,0,2,0,2,2
604070436,1,1,1,2,0,1,0,1
604070437,1,1,1,0,0,1,0,0
604070438,0,1,2,2,2,1,2,2
604070439,2,2,2,0,0,2,0,2
604070440,0,0,0,0,0,0,0,0
604070441,2,0,1,1,0,0,2,2
604070442,2,2,2,2,1,1,0,2
604070443,2,0,2,2,2,0,2,2
604070444,2,0,2,2,2,0,2,2
604070445,2,2,2,0,0,1,0,0
604070446,2,0,2,2,2,1,2,2
604070447,2,0,2,2,0,0,2,2
604070448,0,0,0,0,2,0,2,2
604070449,0,0,2,0,2,0,2,2
604070450,2,2,2,2,0,2,2,2
604070451,2,0,2,-1,2,2,2,2
604070452,2,2,2,1,0,1,2,2
604070453,2,0,2,1,2,0,2,2
604070454,2,0,2,2,2,0,2,2
604070455,2,0,2,2,2,0,2,2
604070456,2,2,2,1,2,0,2,2
604070457,2,0,0,2,2,2,2,2
604070458,2,1,2,2,1,1,2,1
604070459,2,2,2,2,0,0,2,2
604070460,2,1,2,2,0,1,2,2
604070461,2,0,2,0,2,0,2,2
604070462,2,1,2,2,2,1,2,2
604070463,2,2,2,2,1,1,2,2
604070464,2,1,2,2,1,1,2,2
604070465,2,0,2,2,0,0,2,2
604070466,2,0,2,-1,2,2,2,2
604070467,2,2,2,2,1,1,2,2
604070468,2,2,0,2,2,0,2,2
604070469,2,2,2,2,2,0,2,2
604070470,2,1,2,2,2,0,2,2
604070471,2,1,-1,2,-1,1,2,1
604070472,1,2,2,0,0,2,1,2
604070473,2,0,-1,1,-1,0,0,1
604070474,-1,-1,-1,-1,-1,1,2,1
604070475,-2,0,0,2,2,2,2,2
604070476,2,-1,2,2,2,2,2,2
604070477,2,-1,2,1,2,1,2,2
604070478,2,0,2,1,2,1,2,2
604070479,2,0,2,-1,2,-1,2,2
604070480,2,-1,2,2,2,-1,2,2
604070481,2,-1,2,-2,2,1,2,2
604070482,0,-1,0,2,2,2,2,2
604070483,2,-2,2,-1,-1,1,2,0
604070484,2,-1,2,-2,2,-1,2,2
604070485,2,0,0,2,2,2,2,2
604070486,0,1,1,1,1,1,2,2
604070487,2,1,1,1,1,2,2,2
604070488,2,1,2,1,2,-1,2,2
604070489,2,1,0,-1,-1,1,2,2
604070490,2,-1,2,1,-1,1,2,2
604070491,2,2,1,2,2,0,0,0
604070492,2,2,1,1,1,2,0,1
604070493,1,2,1,-1,1,2,1,1
604070494,1,2,1,-1,1,2,1,1
604070495,1,2,1,-1,1,2,1,1
604070496,2,0,2,2,2,0,2,2
604070497,2,0,0,1,0,0,2,2
604070498,0,1,1,0,2,0,2,2
604070499,2,1,1,1,1,2,0,2
604070500,2,2,2,2,0,2,2,2
604070501,0,0,2,2,2,2,2,2
604070502,0,0,2,0,0,0,2,2
604070503,2,0,2,2,0,0,2,2
604070504,2,0,0,0,0,1,2,2
604070505,2,0,2,2,1,2,2,2
604070506,0,0,2,0,1,0,2,2
604070507,2,0,2,2,2,0,2,2
604070508,2,0,2,2,1,1,2,2
604070509,0,2,0,2,0,0,2,0
604070510,2,2,2,2,2,0,2,2
604070511,2,2,2,0,2,0,2,2
604070512,2,2,2,2,2,2,2,2
604070513,2,2,2,-1,2,2,2,2
604070514,2,2,2,2,2,2,2,2
604070515,2,2,0,2,2,0,2,2
604070516,2,2,2,2,2,2,2,2
604070517,2,2,2,2,0,2,2,0
604070518,2,2,2,2,2,0,2,2
604070519,2,2,2,0,2,2,2,2
604070520,2,0,2,2,2,0,2,2
604070521,2,2,0,2,2,2,2,2
604070522,2,0,0,2,0,2,2,2
604070523,2,-1,2,-1,0,2,2,0
604070524,2,0,0,2,2,2,2,2
604070525,2,0,0,0,2,2,2,2
604070526,2,2,2,0,2,2,2,0
604070527,0,0,2,2,2,2,0,2
604070528,2,2,2,2,2,0,2,2
604070529,2,0,2,2,0,2,2,2
604070530,2,2,2,2,2,0,2,2
604070531,2,1,2,2,1,2,2,2
604070532,2,0,2,2,2,1,0,2
604070533,2,0,2,2,2,2,2,2
604070534,0,0,2,2,2,0,2,2
604070535,2,2,2,0,2,2,2,2
604070536,2,0,1,1,0,0,2,2
604070537,2,2,2,2,2,2,2,2
604070538,2,2,2,2,2,2,2,2
604070539,2,2,0,-1,-1,-1,1,-1
604070540,2,2,-1,0,2,2,0,-1
604070541,2,0,2,2,2,2,2,2
604070542,2,2,2,0,0,2,2,2
604070543,2,2,2,0,-2,2,2,2
604070544,2,2,2,2,2,2,2,2
604070545,2,-1,-1,-1,2,2,2,2
604070546,2,0,0,2,2,2,2,2
604070547,2,2,2,-1,-1,2,2,2
604070548,2,0,0,2,2,0,0,2
604070549,2,0,2,2,0,0,2,0
604070550,2,2,2,2,2,2,2,2
604070551,2,0,2,0,2,2,2,2
604070552,2,0,2,2,2,2,2,2
604070553,2,0,2,1,1,2,2,2
604070554,2,0,2,-1,-1,0,2,2
604070555,2,0,2,1,1,0,2,2
604070556,0,0,2,2,0,2,2,2
604070557,2,0,2,2,2,2,2,2
604070558,2,2,2,2,2,2,0,2
604070559,0,0,0,0,0,0,0,0
604070560,2,2,2,2,2,2,2,2
604070561,2,-1,2,-1,2,2,2,2
604070562,2,-1,2,0,2,2,2,2
604070563,2,0,2,2,2,2,2,2
604070564,2,0,2,2,2,2,2,2
604070565,2,2,2,2,2,2,2,2
604070566,2,0,2,0,2,2,2,2
604070567,2,2,2,0,2,0,2,2
604070568,2,0,2,2,2,2,2,2
604070569,2,0,2,2,2,2,2,2
604070570,2,0,2,1,-1,2,2,2
604070571,2,-1,-1,2,2,0,2,2
604070572,2,0,2,-1,-1,2,2,2
604070573,2,2,2,2,2,2,0,2
604070574,2,2,0,2,2,2,2,2
604070575,2,2,1,2,1,2,2,2
604070576,2,0,2,2,2,2,2,2
604070577,2,-1,2,0,2,0,2,2
604070578,2,0,0,2,0,2,2,2
604070579,0,0,0,2,2,2,2,0
604070580,2,0,2,2,1,2,2,2
604070581,2,1,2,0,2,2,2,2
604070582,2,0,2,0,2,0,2,2
604070583,2,2,2,0,0,2,2,2
604070584,2,0,2,-1,-1,2,2,2
604070585,2,0,2,2,0,2,2,2
604070586,2,0,-1,2,-1,2,2,2
604070587,2,0,2,1,1,2,0,2
604070588,2,2,-1,-1,-1,2,2,2
604070589,2,2,2,2,-1,2,2,2
604070590,2,2,-1,-1,-1,2,2,2
604070591,2,0,2,2,2,0,2,2
604070592,2,2,2,2,2,-1,2,2
604070593,0,-1,2,-1,2,0,2,-1
604070594,2,-1,2,2,-1,-1,2,2
604070595,2,-1,2,2,0,2,2,2
604070596,2,0,2,2,2,0,2,2
604070597,2,2,2,2,2,0,2,2
604070598,2,2,2,2,2,2,2,2
604070599,2,0,2,2,2,0,2,2
604070600,2,2,2,2,2,0,2,2
604070601,2,2,-1,2,2,2,2,2
604070602,2,2,2,2,2,0,2,2
604070603,2,2,2,2,2,2,2,2
604070604,2,0,2,0,2,0,2,2
604070605,2,2,2,2,2,2,2,2
604070606,2,0,2,2,2,2,2,2
604070607,2,2,2,2,2,2,2,2
604070608,2,0,2,2,2,2,2,2
604070609,2,0,2,-1,2,2,2,2
604070610,2,2,2,-2,-2,-2,2,2
604070611,2,0,2,2,2,2,2,2
604070612,2,0,2,2,2,2,2,2
604070613,2,0,2,2,2,2,0,2
604070614,2,2,2,2,2,2,2,2
604070615,2,0,2,2,0,2,2,2
604070616,2,0,2,2,2,2,2,2
604070617,2,2,2,0,0,2,2,2
604070618,2,2,2,2,0,0,2,2
604070619,2,2,0,2,2,2,2,2
604070620,2,2,0,0,2,0,2,2
604070621,2,0,2,2,2,2,2,2
604070622,2,-1,2,2,0,0,2,2
604070623,2,0,2,-1,2,0,0,0
604070624,2,2,0,2,0,0,0,0
604070625,2,2,0,2,0,2,1,-1
604070626,0,2,2,2,2,2,0,2
604070627,2,0,2,2,2,2,2,2
604070628,2,0,2,2,2,2,2,2
604070629,2,0,2,2,2,2,2,2
604070630,2,0,2,2,0,2,2,2
604070631,2,0,2,2,2,2,2,2
604070632,2,0,2,2,2,2,2,2
604070633,2,0,2,2,2,2,2,2
604070634,2,0,2,2,2,2,2,2
604070635,2,2,2,2,2,2,2,2
604070636,2,2,2,2,0,2,2,2
604070637,2,2,2,2,0,0,2,2
604070638,2,0,2,1,2,0,2,2
604070639,2,0,2,0,2,0,2,2
604070640,2,2,2,0,0,2,2,2
604070641,2,0,2,2,2,0,2,2
