D_INTERVIEW,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81
604070222,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
604070223,3,3,3,3,1,2,4,4,4,4,4,3,3,2,2,1,1,1
604070224,3,3,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3
604070225,2,4,3,2,4,3,4,4,4,3,3,2,3,3,3,3,3,3
604070226,1,3,3,3,3,2,2,2,3,3,3,2,3,3,2,2,2,2
604070227,3,3,3,3,3,2,3,2,3,3,3,1,3,3,3,3,3,3
604070228,2,2,3,3,3,2,3,3,3,3,3,1,3,3,2,2,1,1
604070229,2,1,3,3,2,2,2,3,3,3,4,1,2,2,2,1,2,1
604070230,4,4,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3
604070231,4,4,4,4,4,4,4,4,4,4,4,1,4,1,1,2,4,4
604070232,4,1,4,4,4,4,4,4,4,4,2,2,4,2,2,2,2,2
604070233,1,2,3,3,4,2,3,3,3,3,2,2,2,3,2,2,2,1
604070234,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
604070235,4,4,4,4,4,4,4,4,4,4,4,2,4,2,3,3,3,2
604070236,1,3,3,3,3,3,3,4,3,3,3,3,4,4,4,4,3,3
604070237,3,1,4,3,3,1,3,3,3,3,3,3,3,3,3,3,-1,3
604070238,2,2,2,4,4,3,3,3,4,4,4,3,3,3,3,2,2,2
604070239,2,2,4,3,2,2,4,2,3,4,3,2,4,2,3,2,2,3
604070240,2,4,3,2,-1,4,4,4,4,4,2,4,4,3,2,3,2,3
604070241,4,2,4,4,3,3,3,4,4,4,4,2,4,4,-1,2,3,4
604070242,3,4,2,3,3,4,4,4,4,1,4,3,4,3,3,3,3,3
604070243,1,1,3,3,4,3,4,4,4,4,4,3,4,3,4,4,3,3
604070244,1,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
604070245,3,3,4,3,4,4,4,4,4,4,4,2,2,4,4,2,2,2
