D_INTERVIEW,Q27,Q28,Q29,Q30,Q31,Q32
604070425,2.0,3.0,3.0,3.0,3.0,3.0
604070426,1.0,2.0,3.0,3.0,3.0,2.0
604070427,2.0,4.0,4.0,2.0,3.0,3.0
604070428,1.0,2.0,2.0,2.0,2.0,2.0
604070429,1.0,3.0,3.0,4.0,3.0,3.0
604070430,2.0,3.0,3.0,3.0,3.0,2.0
604070431,1.0,2.0,3.0,4.0,4.0,2.0
604070432,2.0,2.0,3.0,3.0,3.0,3.0
604070433,2.0,2.0,3.0,3.0,3.0,3.0
604070434,2.0,3.0,2.0,3.0,3.0,3.0
604070435,2.0,3.0,3.0,3.0,3.0,3.0
604070436,2.0,2.0,2.0,3.0,3.0,3.0
604070437,2.0,2.0,3.0,2.0,3.0,-2.0
604070438,1.0,3.0,3.0,3.0,3.0,2.0
604070439,2.0,3.0,1.0,1.0,1.0,3.0
604070440,2.0,3.0,3.0,3.0,3.0,1.0
604070441,1.0,4.0,3.0,3.0,3.0,4.0
604070442,2.0,3.0,2.0,3.0,4.0,4.0
604070443,2.0,3.0,2.0,2.0,2.0,3.0
604070444,2.0,4.0,3.0,3.0,3.0,3.0
604070445,2.0,3.0,2.0,2.0,2.0,3.0
604070446,1.0,1.0,3.0,4.0,4.0,3.0
604070447,2.0,3.0,3.0,3.0,3.0,2.0
604070448,2.0,2.0,3.0,3.0,3.0,2.0
604070449,1.0,1.0,2.0,4.0,4.0,2.0
604070450,1.0,2.0,4.0,4.0,4.0,2.0
604070451,2.0,3.0,3.0,3.0,3.0,3.0
604070452,2.0,3.0,2.0,3.0,4.0,3.0
604070453,2.0,2.0,4.0,4.0,3.0,2.0
604070454,2.0,2.0,3.0,3.0,3.0,3.0
604070455,1.0,1.0,3.0,4.0,4.0,3.0
604070456,1.0,3.0,4.0,4.0,4.0,3.0
604070457,1.0,2.0,3.0,3.0,3.0,3.0
604070458,1.0,3.0,3.0,3.0,3.0,3.0
604070459,3.0,3.0,-1.0,3.0,3.0,3.0
604070460,1.0,3.0,3.0,3.0,3.0,3.0
604070461,1.0,3.0,2.0,4.0,2.0,2.0
604070462,1.0,3.0,3.0,3.0,3.0,3.0
604070463,1.0,3.0,3.0,3.0,3.0,3.0
604070464,1.0,3.0,3.0,3.0,3.0,3.0
604070465,1.0,3.0,3.0,3.0,3.0,3.0
604070466,2.0,3.0,3.0,3.0,3.0,3.0
604070467,1.0,3.0,3.0,3.0,3.0,3.0
604070468,1.0,3.0,3.0,3.0,3.0,3.0
604070469,1.0,3.0,3.0,3.0,3.0,3.0
604070470,1.0,3.0,3.0,3.0,3.0,3.0
604070471,2.0,1.0,3.0,2.0,3.0,2.0
604070472,1.0,3.0,1.0,3.0,1.0,1.0
604070473,2.0,-1.0,-1.0,2.0,3.0,2.0
604070474,2.0,1.0,1.0,4.0,3.0,-1.0
604070475,1.0,3.0,3.0,1.0,1.0,1.0
604070476,2.0,3.0,2.0,3.0,3.0,3.0
604070477,2.0,2.0,3.0,3.0,3.0,2.0
604070478,2.0,2.0,2.0,3.0,2.0,2.0
604070479,1.0,3.0,3.0,3.0,3.0,2.0
604070480,2.0,3.0,3.0,3.0,3.0,2.0
604070481,2.0,3.0,3.0,3.0,3.0,2.0
604070482,2.0,3.0,3.0,3.0,3.0,3.0
604070483,2.0,3.0,3.0,3.0,3.0,3.0
604070484,2.0,2.0,3.0,3.0,3.0,2.0
604070485,2.0,3.0,2.0,3.0,3.0,2.0
604070486,2.0,2.0,3.0,3.0,3.0,3.0
604070487,1.0,3.0,3.0,1.0,3.0,1.0
604070488,2.0,3.0,3.0,3.0,4.0,2.0
604070489,1.0,3.0,3.0,3.0,3.0,2.0
604070490,1.0,3.0,3.0,3.0,3.0,2.0
604070491,1.0,3.0,1.0,3.0,-2.0,1.0
