D_INTERVIEW,Q27,Q28,Q29,Q30,Q31,Q32
300070364,2.0,3.0,4.0,4.0,4.0,3.0
300070365,2.0,2.0,2.0,3.0,2.0,3.0
300070366,-5.0,3.0,3.0,4.0,4.0,2.0
300070367,2.0,2.0,3.0,4.0,4.0,4.0
300070368,1.0,4.0,4.0,4.0,4.0,3.0
300070369,2.0,2.0,4.0,4.0,4.0,3.0
300070370,2.0,3.0,2.0,4.0,2.0,3.0
300070371,2.0,2.0,3.0,4.0,3.0,1.0
300070372,1.0,3.0,4.0,4.0,4.0,3.0
300070373,-5.0,3.0,3.0,2.0,3.0,2.0
300070374,2.0,2.0,4.0,4.0,3.0,2.0
300070375,2.0,2.0,3.0,3.0,3.0,3.0
300070376,2.0,2.0,3.0,3.0,3.0,3.0
300070377,-5.0,2.0,2.0,2.0,2.0,1.0
300070378,-5.0,2.0,2.0,2.0,3.0,1.0
300070379,3.0,3.0,3.0,3.0,2.0,3.0
300070380,2.0,3.0,3.0,4.0,4.0,2.0
300070381,2.0,2.0,3.0,3.0,2.0,3.0
300070382,2.0,4.0,2.0,4.0,2.0,4.0
300070383,2.0,1.0,3.0,3.0,3.0,3.0
300070384,1.0,2.0,1.0,4.0,2.0,2.0
300070385,2.0,2.0,3.0,4.0,2.0,3.0
300070386,1.0,3.0,3.0,4.0,3.0,2.0
300070387,1.0,2.0,4.0,3.0,1.0,1.0
300070388,2.0,2.0,2.0,4.0,3.0,3.0
300070389,1.0,3.0,3.0,2.0,3.0,2.0
300070390,2.0,3.0,2.0,4.0,3.0,4.0
300070391,2.0,2.0,2.0,4.0,-1.0,-1.0
300070392,2.0,3.0,3.0,3.0,3.0,3.0
300070393,-5.0,2.0,3.0,3.0,3.0,3.0
300070394,1.0,3.0,1.0,3.0,1.0,-1.0
300070395,2.0,3.0,2.0,-1.0,-1.0,-1.0
300070396,1.0,2.0,2.0,4.0,-1.0,2.0
300070397,1.0,2.0,2.0,3.0,3.0,2.0
300070398,1.0,3.0,3.0,4.0,4.0,4.0
300070399,2.0,2.0,4.0,4.0,2.0,2.0
300070400,2.0,2.0,1.0,2.0,2.0,2.0
300070401,2.0,2.0,3.0,3.0,3.0,2.0
300070402,1.0,3.0,3.0,3.0,-1.0,3.0
300070403,3.0,2.0,2.0,2.0,3.0,3.0
300070404,2.0,3.0,2.0,3.0,2.0,2.0
300070405,2.0,3.0,3.0,4.0,4.0,3.0
300070406,1.0,2.0,3.0,2.0,3.0,2.0
300070407,2.0,2.0,2.0,2.0,2.0,3.0
300070408,1.0,1.0,3.0,3.0,3.0,1.0
300070409,2.0,2.0,2.0,2.0,3.0,3.0
300070410,2.0,2.0,3.0,3.0,2.0,-1.0
300070411,2.0,2.0,2.0,4.0,2.0,2.0
300070412,2.0,1.0,2.0,3.0,2.0,2.0
300070413,2.0,2.0,4.0,4.0,4.0,3.0
300070414,1.0,3.0,1.0,4.0,3.0,3.0
300070415,2.0,2.0,3.0,4.0,2.0,2.0
300070416,2.0,3.0,3.0,4.0,4.0,2.0
300070417,1.0,2.0,3.0,4.0,3.0,3.0
300070418,2.0,2.0,2.0,4.0,2.0,2.0
300070419,2.0,2.0,2.0,4.0,2.0,2.0
