D_INTERVIEW,Q113,Q114,Q115,Q116,Q117
170072676,4,4,4,4,4
170072687,4,4,4,4,4
170072694,3,3,3,3,3
170072700,4,4,4,4,4
170072701,3,3,3,3,3
170072727,4,4,3,3,3
170072728,4,2,2,4,2
170072744,2,2,2,3,3
170072752,2,2,2,2,2
170072762,3,3,3,3,3
170072768,4,2,3,2,2
170072802,4,4,4,2,2
170072803,3,3,3,3,3
170072813,4,4,4,4,4
170072814,2,2,2,2,2
170072816,4,4,4,3,3
170072818,2,3,2,2,3
170072819,3,3,3,3,2
170072918,3,3,3,3,3
170072919,2,3,2,3,3
170072942,4,3,2,3,3
170072948,4,3,4,4,4
170072976,4,2,2,4,2
170072987,4,4,4,4,2
170072998,4,4,4,4,4
170073070,3,3,4,4,4
170073076,4,2,4,4,4
170073124,4,4,4,4,2
170073125,3,1,3,2,2
170073138,3,3,3,2,2
170073164,2,2,2,1,2
170073199,3,3,3,3,3
170073201,2,4,3,4,4
170073309,3,3,3,4,3
170073330,3,4,4,3,4
170073335,3,3,3,3,3
170073339,4,4,4,4,4
170073345,2,2,2,2,2
170073353,3,2,3,3,4
170073354,4,4,4,3,4
170073355,4,4,4,2,1
170073362,3,3,3,3,2
170073363,4,4,4,4,4
170073432,3,3,4,3,2
170073433,2,2,2,3,2
170073449,3,3,3,3,3
170073457,3,2,3,3,3
170073458,4,4,4,4,3
170073459,4,4,3,2,2
170073463,4,4,4,4,2
170073471,3,3,3,3,3
170073472,4,4,4,4,4
170073479,4,2,3,3,2
170073480,2,3,2,2,2
170073482,3,2,3,2,1
170073484,2,2,2,2,2
170073487,4,4,4,4,4
170073488,4,4,4,4,4
170073538,3,3,3,3,2
170073540,4,3,3,4,2
170073559,3,3,3,3,4
170073582,4,4,4,3,3
170073584,4,4,4,2,4
170073588,4,3,2,3,3
170073614,4,4,4,3,2
170073615,4,4,2,2,2
170073616,3,3,3,3,3
170073617,3,3,3,3,3
170073626,3,3,3,3,3
170073627,3,3,3,3,3
170073628,3,2,3,3,2
170073630,3,3,3,3,3
170073632,3,3,3,3,3
170073637,2,2,2,1,1
170073640,3,2,3,2,1
170073642,2,2,2,3,1
170073643,2,2,3,3,2
170073649,4,4,4,4,4
170073695,3,3,3,3,3
170073746,4,4,2,4,4
170073747,3,3,3,2,1
170073753,2,2,2,2,2
170073754,4,4,4,4,4
170073761,4,4,4,4,4
170073764,3,2,4,3,3
170073765,3,2,3,3,2
170073766,4,4,4,4,3
170073783,4,4,4,3,4
170073787,2,2,1,2,2
170073788,4,4,4,4,4
170073795,4,2,4,4,2
170073818,3,3,3,3,2
170073867,3,3,3,3,2
170073868,3,3,3,3,2
170073870,4,4,4,4,4
170073871,4,4,4,2,4
170073904,3,2,3,3,3
170073905,3,3,3,3,2
170073906,3,3,3,3,3
170073913,2,2,2,2,2
170073914,3,3,3,2,3
170073915,4,4,4,4,4
170073952,3,2,4,2,2
170074030,3,3,3,3,2
170074031,3,3,3,3,3
170074032,3,3,3,3,3
170074037,3,2,2,2,2
170074038,1,1,3,2,2
170074040,4,4,4,2,2
170074041,3,3,3,3,3
170074064,3,3,3,2,1
170074071,3,4,4,3,3
170074073,2,2,2,2,2
170074077,3,3,3,3,3
170074124,2,2,2,2,1
170074125,4,4,4,3,3
170074163,4,4,3,3,2
170074164,4,3,3,2,4
170074168,4,3,3,4,2
170074169,4,4,4,4,2
170074178,3,3,3,3,3
170074186,4,3,4,3,2
170074199,3,3,3,3,3
170074200,1,1,1,1,1
170074201,4,3,3,3,3
170074202,3,3,3,3,3
170074204,3,3,3,3,3
170074205,2,3,3,2,3
170074208,4,4,4,4,4
170074211,3,3,2,2,2
170074213,2,2,2,2,2
170074214,4,4,4,4,2
170074217,4,3,4,4,3
170074222,3,3,3,3,3
170074223,2,2,2,3,1
170074225,3,3,3,3,3
170074230,2,2,3,2,3
170074231,4,2,2,4,2
170074232,2,2,2,2,1
170074236,3,3,3,3,3
170074237,3,2,2,2,2
170074238,3,3,3,3,3
170074239,2,2,2,3,3
170074240,1,2,2,2,2
170074241,4,4,4,4,4
170074242,4,4,4,4,3
170074245,3,2,2,2,2
170074248,4,4,4,4,4
170074249,2,2,2,2,2
170074252,4,4,4,1,4
170074255,3,2,2,2,2
170074256,3,3,3,3,3
170074257,4,4,3,3,2
170074258,3,3,3,4,3
170074261,3,2,3,3,2
170074264,3,3,3,3,3
170074271,1,2,2,2,2
170074274,3,3,3,3,3
170074275,4,1,1,2,2
170074283,3,2,2,2,3
170074287,4,4,4,4,2
170074290,3,3,1,2,2
170074294,2,2,2,2,1
170074296,3,4,4,3,2
170074297,4,3,4,3,3
170074298,2,2,2,2,2
170074304,3,3,4,4,2
170074305,2,3,2,3,2
