D_INTERVIEW,Q1,Q2,Q3,Q4,Q5,Q6
170073164,1.0,1.0,2.0,3.0,1.0,1.0
170073199,1.0,2.0,2.0,1.0,1.0,4.0
170073201,1.0,3.0,2.0,1.0,1.0,1.0
170073309,1.0,1.0,1.0,1.0,2.0,3.0
170073330,1.0,3.0,2.0,3.0,1.0,1.0
170073335,1.0,2.0,1.0,2.0,2.0,1.0
170073339,1.0,1.0,1.0,1.0,1.0,1.0
170073345,1.0,2.0,2.0,3.0,1.0,3.0
170073353,2.0,1.0,2.0,4.0,3.0,4.0
170073354,1.0,4.0,1.0,1.0,1.0,4.0
170073355,1.0,1.0,1.0,3.0,2.0,2.0
170073362,1.0,2.0,1.0,3.0,1.0,4.0
170073363,1.0,1.0,1.0,1.0,1.0,1.0
170073432,1.0,3.0,1.0,4.0,3.0,1.0
170073433,1.0,2.0,1.0,3.0,2.0,3.0
170073449,3.0,3.0,1.0,3.0,1.0,3.0
170073457,2.0,1.0,1.0,2.0,2.0,2.0
170073458,2.0,1.0,1.0,2.0,1.0,1.0
170073459,1.0,4.0,1.0,4.0,1.0,1.0
170073463,2.0,1.0,1.0,2.0,1.0,4.0
170073471,1.0,1.0,3.0,3.0,1.0,2.0
170073472,1.0,1.0,1.0,2.0,2.0,2.0
170073479,2.0,2.0,1.0,3.0,1.0,3.0
170073480,2.0,3.0,2.0,4.0,1.0,1.0
170073482,1.0,2.0,2.0,3.0,1.0,2.0
170073484,2.0,2.0,1.0,3.0,2.0,2.0
170073487,1.0,1.0,1.0,1.0,1.0,1.0
170073488,1.0,2.0,2.0,1.0,1.0,1.0
170073538,1.0,3.0,2.0,2.0,1.0,3.0
170073540,2.0,1.0,3.0,3.0,1.0,2.0
170073559,1.0,2.0,1.0,1.0,1.0,1.0
170073582,2.0,3.0,2.0,3.0,2.0,2.0
170073584,1.0,2.0,1.0,3.0,1.0,3.0
170073588,1.0,3.0,2.0,1.0,1.0,1.0
170073614,2.0,3.0,1.0,2.0,1.0,1.0
170073615,1.0,1.0,1.0,3.0,1.0,1.0
170073616,1.0,1.0,1.0,4.0,1.0,1.0
170073617,1.0,1.0,1.0,1.0,1.0,1.0
170073626,1.0,1.0,1.0,4.0,1.0,1.0
170073627,1.0,2.0,1.0,4.0,1.0,1.0
170073628,1.0,1.0,2.0,3.0,1.0,1.0
170073630,1.0,3.0,1.0,4.0,1.0,1.0
170073632,1.0,2.0,2.0,3.0,2.0,1.0
170073637,1.0,2.0,2.0,4.0,1.0,1.0
170073640,2.0,1.0,1.0,3.0,1.0,1.0
170073642,2.0,3.0,4.0,1.0,2.0,3.0
170073643,2.0,2.0,1.0,3.0,2.0,4.0
170073649,1.0,1.0,1.0,2.0,1.0,2.0
170073695,2.0,3.0,1.0,3.0,1.0,1.0
170073746,1.0,2.0,3.0,1.0,1.0,3.0
170073747,2.0,1.0,2.0,2.0,1.0,1.0
170073753,1.0,1.0,1.0,4.0,1.0,1.0
170073754,1.0,3.0,2.0,1.0,1.0,4.0
170073761,2.0,2.0,2.0,3.0,2.0,4.0
170073764,1.0,3.0,2.0,3.0,1.0,1.0
170073765,2.0,3.0,4.0,4.0,1.0,3.0
170073766,1.0,1.0,1.0,4.0,1.0,2.0
170073783,1.0,1.0,1.0,3.0,1.0,1.0
170073787,1.0,1.0,1.0,2.0,2.0,2.0
170073788,1.0,1.0,1.0,4.0,1.0,1.0
170073795,1.0,3.0,2.0,4.0,1.0,2.0
170073818,2.0,2.0,2.0,3.0,1.0,1.0
170073867,1.0,2.0,1.0,4.0,1.0,1.0
170073868,1.0,2.0,1.0,4.0,2.0,1.0
170073870,1.0,3.0,1.0,4.0,1.0,1.0
170073871,2.0,2.0,2.0,4.0,2.0,2.0
170073904,1.0,1.0,1.0,1.0,2.0,3.0
170073905,1.0,4.0,1.0,4.0,1.0,4.0
170073906,1.0,1.0,1.0,4.0,1.0,1.0
170073913,1.0,3.0,1.0,2.0,1.0,3.0
170073914,1.0,2.0,1.0,2.0,1.0,1.0
170073915,1.0,1.0,1.0,1.0,1.0,1.0
170073952,1.0,1.0,2.0,4.0,2.0,1.0
170074030,1.0,1.0,2.0,1.0,2.0,2.0
170074031,1.0,3.0,2.0,4.0,1.0,2.0
170074032,1.0,3.0,2.0,3.0,1.0,1.0
170074037,1.0,3.0,2.0,1.0,1.0,1.0
170074038,1.0,1.0,2.0,4.0,1.0,2.0
170074040,1.0,3.0,1.0,1.0,1.0,3.0
170074041,1.0,2.0,2.0,1.0,1.0,1.0
170074064,1.0,4.0,1.0,4.0,1.0,1.0
