D_INTERVIEW,Q201,Q202,Q203,Q204,Q205,Q206,Q207,Q208
300070650,2,1,1,1,1,1,1,1
300070651,4,1,4,5,5,1,1,3
300070652,2,1,5,5,5,5,5,2
300070653,2,1,4,5,5,1,5,1
300070654,2,1,4,5,5,5,5,5
300070655,4,1,2,5,5,5,5,3
300070656,4,2,2,1,5,1,1,1
300070657,4,1,4,5,5,1,5,5
300070658,4,1,4,5,5,5,5,5
300070659,5,1,5,5,5,1,5,5
300070660,2,1,5,5,5,1,5,2
300070661,5,1,1,5,5,5,5,5
300070662,3,1,1,5,5,5,5,2
300070663,4,1,1,5,5,5,5,4
300070664,5,2,5,5,5,1,1,5
300070665,2,1,4,5,5,3,5,2
300070666,4,1,1,5,5,5,5,2
300070667,4,2,4,4,4,1,1,2
300070668,4,1,4,5,5,1,5,2
300070669,5,1,1,5,5,5,5,5
300070670,5,1,1,5,5,5,5,4
300070671,4,2,4,1,2,1,1,1
300070672,5,2,5,1,5,5,1,5
300070673,5,5,5,5,4,4,5,4
300070674,5,2,5,5,5,2,2,2
300070675,5,1,4,1,3,1,1,2
300070676,5,1,5,5,5,5,5,5
300070677,2,1,2,5,5,5,5,2
300070678,5,1,3,1,5,5,5,2
300070679,3,1,2,1,1,1,1,2
300070680,3,1,2,1,1,1,1,2
300070681,5,5,5,5,5,5,5,5
300070682,5,5,5,5,5,5,5,4
300070683,5,5,5,5,5,5,5,4
300070684,5,4,5,5,5,5,5,4
