D_INTERVIEW,Q27,Q28,Q29,Q30,Q31,Q32
840071735,1,3,3,4,4,1
840071736,3,4,4,4,4,2
840071737,2,2,3,3,3,2
840071738,2,3,3,3,3,2
840071739,1,3,1,1,3,3
840071740,3,4,4,4,4,4
840071741,1,3,3,3,3,1
840071742,1,3,3,3,3,3
840071743,2,2,3,3,3,2
840071744,3,3,3,4,3,3
840071745,3,3,3,3,3,3
840071746,2,3,3,3,3,2
840071747,1,4,4,4,4,1
840071748,1,2,3,3,3,3
840071749,-2,-2,3,3,3,3
840071750,2,3,3,3,3,2
840071751,1,3,3,3,3,2
840071752,3,2,2,2,3,2
840071753,2,2,2,2,3,3
840071754,2,3,3,3,3,2
840071755,1,3,3,3,3,2
840071756,1,4,4,4,4,2
840071757,2,3,4,3,3,1
840071758,2,3,3,4,4,1
840071759,1,3,3,3,3,2
840071760,3,2,4,4,4,1
840071761,2,2,2,2,2,4
840071762,2,2,2,1,2,2
840071763,1,3,4,4,4,2
840071764,1,3,4,4,4,1
840071765,1,3,4,4,4,2
840071766,2,3,3,3,3,2
840071767,1,2,3,3,3,4
840071768,1,3,3,3,4,1
840071769,3,3,4,4,4,3
840071770,2,3,3,3,3,2
840071771,2,2,3,3,3,1
840071772,2,3,3,3,4,3
840071773,1,3,3,3,3,2
840071774,2,3,3,3,3,3
840071775,1,3,3,3,3,3
840071776,1,3,4,4,4,2
840071777,3,3,2,2,2,2
840071778,1,3,3,4,3,2
840071779,2,3,2,2,2,2
840071780,2,3,3,3,3,2
840071781,2,3,2,3,3,2
840071782,2,4,4,4,4,1
840071783,1,3,4,4,4,3
840071784,2,2,2,3,3,1
840071785,3,4,4,4,4,2
840071786,2,3,3,3,3,2
840071787,3,3,3,3,3,2
840071788,2,3,4,3,4,1
840071789,2,2,2,3,2,1
840071790,1,3,3,3,3,3
840071791,1,4,4,4,4,2
840071792,2,3,3,3,3,2
840071793,2,3,3,3,3,3
840071794,2,2,2,2,2,2
840071795,2,3,2,2,2,3
840071796,1,4,4,4,3,2
840071797,1,3,3,3,3,1
840071798,1,4,4,4,4,2
840071799,3,2,3,3,3,1
840071800,2,3,3,3,3,2
840071801,3,3,3,3,3,2
840071802,1,3,3,4,4,2
840071803,3,3,3,3,3,2
840071804,2,4,3,3,3,2
840071805,1,4,4,3,3,1
840071806,2,3,2,3,3,2
840071807,3,2,3,3,3,2
840071808,2,4,4,4,4,2
840071809,2,4,2,4,3,3
840071810,2,2,-2,4,4,2
840071811,2,3,3,3,3,2
840071812,2,3,3,3,3,-2
840071813,1,2,2,3,3,4
840071814,2,3,4,4,4,4
840071815,2,3,2,2,3,1
840071816,1,3,4,4,4,4
840071817,3,3,2,3,3,2
840071818,2,3,2,3,3,2
840071819,1,3,4,4,3,3
840071820,1,2,3,3,3,2
840071821,2,3,3,3,3,2
840071822,2,3,3,3,3,2
840071823,1,4,4,4,4,1
840071824,1,3,3,3,3,2
840071825,1,3,2,3,2,2
840071826,3,3,2,3,3,3
840071827,1,2,2,2,-2,2
840071828,2,3,2,2,2,3
840071829,3,4,4,4,4,1
840071830,1,3,3,3,3,2
840071831,1,4,3,3,3,2
840071832,2,3,3,4,3,2
840071833,2,4,4,4,4,1
840071834,3,3,3,3,4,3
840071835,2,3,3,3,3,2
840071836,2,3,4,4,4,2
840071837,1,2,1,3,1,3
840071838,3,3,3,3,3,3
840071839,1,3,3,3,3,2
840071840,2,2,1,3,1,1
840071841,1,2,3,3,3,2
840071842,3,2,2,3,2,2
840071843,2,3,3,3,3,2
840071844,2,3,3,3,3,2
840071845,1,1,1,4,1,1
840071846,1,-2,3,4,4,2
840071847,1,3,3,3,3,2
840071848,1,3,3,3,3,3
840071849,1,3,3,3,3,3
840071850,2,3,3,3,3,3
840071851,1,3,3,3,3,2
840071852,2,3,3,3,3,2
840071853,2,4,4,4,4,2
840071854,1,3,4,4,4,2
840071855,2,3,4,4,4,3
840071856,1,4,4,4,4,2
840071857,2,3,3,3,3,3
840071858,2,2,3,3,3,2
840071859,2,3,3,3,3,2
840071860,1,3,4,4,4,3
840071861,1,3,3,3,3,2
840071862,1,4,3,4,3,2
