D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
51070580,4,1,4,4,4,2,4
51070581,1,1,4,4,4,3,4
51070582,4,4,4,4,4,4,4
51070583,4,4,4,4,4,4,4
51070584,3,3,4,4,4,4,4
51070585,3,3,4,4,4,3,4
51070586,4,4,4,4,4,4,4
51070587,4,4,4,4,4,4,4
51070588,4,4,4,4,4,3,4
51070589,3,3,2,1,1,2,3
51070590,4,4,4,4,4,4,4
51070591,4,4,4,4,4,4,4
51070592,3,3,4,4,4,4,4
51070593,4,4,4,4,4,4,4
51070594,4,-1,4,4,-1,4,4
51070595,4,4,4,4,-1,3,4
51070596,2,3,3,4,4,4,4
51070597,4,2,-1,4,4,2,4
51070598,3,2,4,4,4,3,4
51070599,3,4,3,4,4,3,4
51070600,3,3,4,4,4,3,4
51070601,4,4,4,4,4,4,4
51070602,2,-1,-1,-1,-1,-2,-1
51070603,4,4,4,4,4,4,4
51070604,3,4,4,4,4,4,4
51070605,2,4,4,4,4,2,3
51070606,2,4,4,4,-1,4,4
51070607,2,4,4,4,4,4,4
51070608,4,1,2,4,4,4,4
51070609,4,4,-1,2,4,3,4
51070610,4,4,4,4,4,4,4
51070611,4,4,4,4,4,4,4
51070612,4,4,4,4,4,4,4
51070613,3,4,4,4,4,4,4
51070614,4,4,4,4,4,4,4
51070615,4,4,4,4,4,4,4
51070616,4,4,4,4,4,4,4
51070617,4,4,3,4,4,4,4
51070618,4,4,4,4,4,4,4
51070619,2,2,4,4,4,3,3
51070620,2,3,4,4,4,3,3
51070621,3,4,4,4,4,4,4
51070622,4,4,4,4,4,4,4
51070623,3,4,4,4,4,3,4
51070624,3,2,3,3,4,2,4
51070625,4,4,4,4,4,4,4
51070626,4,4,3,2,4,4,4
51070627,4,4,4,4,4,3,4
51070628,3,4,4,4,4,3,4
51070629,3,3,4,3,4,4,4
51070630,4,4,4,4,4,4,4
51070631,3,4,4,4,3,4,4
51070632,4,3,3,4,4,3,4
51070633,4,4,4,4,4,4,4
51070634,4,3,4,4,4,4,4
51070635,4,4,4,4,4,4,4
51070636,4,4,4,3,4,3,4
51070637,4,4,4,4,4,4,4
51070638,4,3,4,4,-1,4,-1
51070639,4,4,4,4,4,4,4
51070640,3,4,4,4,4,3,4
51070641,3,2,-1,-1,-1,2,-1
51070642,4,4,4,4,4,4,4
51070643,4,4,4,4,4,4,4
51070644,4,4,4,4,4,4,4
51070645,4,4,4,4,4,4,4
51070646,4,4,4,4,4,4,4
51070647,3,3,4,4,4,4,4
51070648,3,4,4,4,4,4,4
51070649,3,3,4,3,4,3,4
51070650,4,4,4,4,4,4,4
51070651,4,4,4,4,4,4,4
51070652,3,-1,3,-1,4,4,4
51070653,4,4,4,4,4,4,4
51070654,1,1,1,2,2,1,1
51070655,2,2,1,3,3,2,3
51070656,4,4,4,4,4,3,4
51070657,2,3,4,4,4,4,4
51070658,3,4,4,4,4,4,4
51070659,4,4,4,4,4,4,4
51070660,4,4,4,4,4,4,4
51070661,4,4,4,4,4,4,4
51070662,1,1,4,4,4,4,4
51070663,4,4,4,4,4,4,4
51070664,4,3,4,2,4,4,4
51070665,2,4,4,4,4,4,4
51070666,4,2,3,4,4,4,4
51070667,1,1,4,4,4,4,4
51070668,1,4,4,4,4,1,4
51070669,3,3,3,3,4,3,3
51070670,3,4,4,4,4,4,4
51070671,4,4,4,4,4,4,4
51070672,3,3,4,4,4,3,4
51070673,4,3,-1,-1,3,2,-1
51070674,4,4,3,4,4,4,4
51070675,2,2,4,4,4,-1,-2
51070676,4,4,4,-1,4,4,4
51070677,4,2,-1,4,-1,3,-1
51070678,4,4,4,4,4,4,4
51070679,3,2,4,4,4,4,4
51070680,3,4,4,4,4,4,4
51070681,4,4,4,4,4,4,4
51070682,3,3,3,4,4,2,4
51070683,3,1,3,2,4,3,4
51070684,3,4,4,4,4,4,4
51070685,4,4,4,4,4,3,4
51070686,4,4,4,4,4,3,4
51070687,4,3,4,4,4,4,4
51070688,4,4,4,4,-1,4,-1
51070689,2,2,4,4,4,4,4
51070690,4,4,4,-1,-1,4,-1
51070691,4,2,4,2,4,2,3
51070692,3,2,3,4,-1,3,-1
51070693,3,3,3,3,4,4,4
51070694,3,3,4,4,4,4,2
51070695,2,2,4,2,4,2,2
51070696,3,3,3,4,4,3,3
51070697,4,3,4,4,4,4,4
51070698,4,4,4,4,4,4,4
51070699,4,4,4,4,4,4,4
51070700,4,4,4,4,4,4,4
51070701,4,4,4,4,4,4,4
51070702,3,4,4,4,4,4,4
51070703,4,1,3,4,1,2,2
51070704,2,2,2,2,2,2,2
51070705,3,4,4,3,4,4,4
51070706,2,3,4,4,4,4,4
51070707,4,4,4,4,4,4,4
51070708,4,4,4,4,4,4,4
51070709,4,4,4,4,4,4,4
51070710,3,2,3,4,3,2,4
51070711,2,4,4,4,4,2,4
51070712,-1,4,4,4,4,3,3
51070713,3,4,4,4,4,4,4
51070714,3,3,4,3,4,3,4
51070715,4,4,4,4,4,4,4
51070716,4,4,2,4,-1,4,4
51070717,4,4,4,4,4,4,4
51070718,4,4,4,4,4,4,4
51070719,2,2,3,3,4,4,4
51070720,2,2,2,3,3,4,3
51070721,4,4,4,4,4,4,4
51070722,3,1,3,3,3,3,4
51070723,3,3,3,3,3,4,4
51070724,3,4,4,4,4,-1,-1
51070725,3,4,4,4,4,4,4
51070726,4,4,4,4,4,4,4
51070727,2,2,2,2,4,4,4
51070728,2,3,4,3,4,3,4
51070729,4,4,4,4,4,4,4
51070730,2,3,4,4,-1,4,4
51070731,2,3,3,3,4,3,3
51070732,3,4,4,4,4,3,4
51070733,4,4,4,4,4,4,4
51070734,4,4,4,4,4,4,4
51070735,2,4,4,1,4,2,4
51070736,4,4,4,4,4,4,4
51070737,3,2,4,4,4,3,4
51070738,2,2,-1,4,-1,-1,4
51070739,2,3,4,4,4,3,3
51070740,4,3,4,2,4,3,4
51070741,2,2,3,4,-1,-1,4
51070742,3,4,2,4,-1,-1,-1
