D_INTERVIEW,Q132,Q133,Q134,Q135,Q136,Q137,Q138
300070670,3,4,4,3,4,4,4
300070671,3,4,4,4,4,3,4
300070672,3,3,4,4,4,4,4
300070673,3,3,4,3,4,4,4
300070674,3,3,4,4,4,4,4
300070675,3,3,4,3,4,4,4
300070676,2,3,4,4,4,4,4
300070677,3,4,4,4,4,4,4
300070678,3,4,3,4,4,4,4
300070679,2,3,3,3,3,3,3
300070680,4,4,4,4,4,4,4
300070681,4,4,4,4,4,4,4
300070682,4,4,4,4,4,4,4
300070683,3,3,4,4,4,4,4
300070684,3,3,3,3,3,3,3
300070685,4,4,4,4,4,4,4
300070686,4,4,4,4,4,4,4
300070687,4,4,4,4,4,4,4
300070688,4,4,4,4,4,4,4
300070689,4,4,4,4,4,4,4
300070690,4,4,4,4,4,4,4
300070691,3,4,4,4,4,4,4
300070692,3,3,4,3,4,4,4
300070693,2,3,4,3,4,4,4
300070694,2,3,4,3,4,4,4
300070695,3,3,4,4,4,4,4
300070696,3,4,4,4,4,4,4
300070697,3,4,4,4,4,4,4
300070698,3,3,4,4,4,4,4
300070699,2,3,4,4,4,4,4
300070700,3,3,4,3,3,4,4
300070701,2,3,3,3,3,3,3
300070702,3,2,3,3,3,3,3
300070703,3,3,3,3,3,3,3
300070704,2,3,3,3,3,3,4
300070705,1,2,3,3,2,3,3
300070706,2,3,3,3,3,3,3
300070707,3,3,3,3,3,3,4
300070708,2,2,2,2,3,3,4
300070709,3,3,3,3,3,3,3
300070710,1,1,2,1,1,1,1
300070711,2,4,4,3,4,4,4
300070712,2,4,4,4,4,4,4
300070713,2,4,4,4,3,4,4
300070714,2,4,4,4,3,4,4
300070715,2,4,4,4,4,4,4
300070716,2,4,4,4,4,4,4
300070717,2,4,4,4,3,4,4
300070718,2,4,4,4,3,4,4
300070719,2,4,4,4,4,4,4
300070720,1,4,4,4,3,4,4
300070721,2,4,4,4,3,4,4
300070722,3,4,4,4,3,4,4
300070723,3,4,4,4,4,4,4
300070724,3,4,4,4,4,4,4
300070725,3,4,4,4,4,4,4
300070726,3,4,4,4,4,4,4
300070727,2,4,4,4,4,4,4
300070728,2,4,4,4,4,4,4
300070729,2,4,4,4,4,4,4
300070730,2,4,4,4,4,4,4
300070731,3,3,3,3,3,3,3
300070732,3,3,3,3,3,3,3
300070733,2,3,3,3,3,3,3
300070734,2,3,3,3,3,3,3
300070735,4,2,2,2,2,3,2
300070736,3,3,3,3,3,3,3
300070737,2,3,3,3,3,3,3
300070738,2,3,2,3,3,3,3
300070739,2,3,2,3,3,3,3
300070740,4,3,3,4,4,4,4
300070741,3,3,4,3,4,4,4
300070742,4,4,4,4,4,4,4
300070743,3,3,4,3,4,4,4
300070744,4,4,4,4,4,4,4
300070745,4,3,4,3,4,4,4
300070746,3,4,4,4,4,4,4
300070747,3,3,4,4,4,4,4
300070748,4,3,3,3,4,4,4
300070749,3,3,4,3,4,4,4
300070750,3,2,4,3,3,3,3
300070751,4,4,4,4,4,4,4
300070752,4,4,4,4,4,4,4
300070753,2,2,4,3,3,3,4
300070754,4,4,4,4,4,4,4
300070755,3,4,4,4,4,4,4
300070756,3,4,4,4,4,4,4
300070757,4,4,4,4,4,4,4
300070758,4,4,4,4,4,4,4
300070759,3,4,4,4,4,4,4
300070760,4,4,4,4,4,4,4
300070761,4,4,4,4,4,4,4
